sys1,sys2,topic,p,rbo,rbow,rboa,rbob
cmuBase10,cmuFuTop10,86,0.95,0.513910654176321,0.513884588947779,0.513908363107192,0.513922096557236
cmuBase10,cmuFuTop10,87,0.8,0.456400745614566,0.455902843787189,0.456400745614566,0.456683890666207
cmuBase10,cmuFuTop10,87,0.9,0.44369410267883,0.443231783111885,0.44369410267883,0.443993380687042
cmuBase10,cmuFuTop10,87,0.95,0.516553473805313,0.516348752437389,0.51655347396225,0.51679381052674
cmuBase10,cmuFuTop10,88,0.8,0.521393483470767,0.521392933227278,0.521393483470767,0.521393773621709
cmuBase10,cmuFuTop10,88,0.9,0.519194851717446,0.519178968127353,0.519194851717446,0.519205733543933
cmuBase10,cmuFuTop10,88,0.95,0.561562794917241,0.561529046874668,0.561562794841602,0.561606969148695
cmuBase10,cmuFuTop10,89,0.8,0.820550668129117,0.820550668129117,0.820550668129117,0.820550668129117
cmuBase10,cmuFuTop10,89,0.9,0.786592333151496,0.786592333149343,0.786592333151496,0.786592333152579
cmuBase10,cmuFuTop10,89,0.95,0.777240220964485,0.777240206900396,0.777240220964487,0.777240228349248
cmuBase10,cmuFuTop10,90,0.8,0.540462318612429,0.53947403526757,0.540287863384758,0.540961022975286
cmuBase10,cmuFuTop10,90,0.9,0.63166081549837,0.629607658717215,0.630909025702276,0.632982109007508
cmuBase10,cmuFuTop10,90,0.95,0.691979733001343,0.690281812783301,0.690968404176762,0.694113917391608
cmuBase10,cmuFuTop10,91,0.8,0.628679328408273,0.628405233629269,0.628679328408273,0.628825888359427
cmuBase10,cmuFuTop10,91,0.9,0.577489375193545,0.57692612540569,0.577489375193545,0.577790547881679
cmuBase10,cmuFuTop10,91,0.95,0.554210463943081,0.553671642991719,0.554210463919156,0.554498574395655
cmuBase10,cmuFuTop10,92,0.8,0.213783509627704,0.2137835096277,0.213783509627696,0.213783509627698
cmuBase10,cmuFuTop10,92,0.9,0.318966393535386,0.318966392229021,0.318966390893475,0.318966391545778
cmuBase10,cmuFuTop10,92,0.95,0.363580545670256,0.36358020907379,0.36357991810279,0.363580085438319
cmuBase10,cmuFuTop10,93,0.8,0.272640305658154,0.272640305658154,0.272640305658154,0.272640305658154
cmuBase10,cmuFuTop10,93,0.9,0.365382694196982,0.365382694196901,0.365382694196901,0.365382694196942
cmuBase10,cmuFuTop10,93,0.95,0.4824334930872,0.482433489112771,0.482433490145063,0.48243349213685
cmuBase10,cmuFuTop10,94,0.8,0.243716831654003,0.243716831653987,0.243716831654003,0.243716831654011
cmuBase10,cmuFuTop10,94,0.9,0.42349872112749,0.423498716911442,0.42349872112749,0.423498723251892
cmuBase10,cmuFuTop10,94,0.95,0.540938328430306,0.540937336131627,0.540938328421499,0.540938831941213
cmuBase10,cmuFuTop10,95,0.8,0.378427681745571,0.378427658487735,0.378427681745571,0.378427693624249
cmuBase10,cmuFuTop10,95,0.9,0.424148316450414,0.424144818274414,0.424148316031625,0.424150289244927
cmuBase10,cmuFuTop10,95,0.95,0.480128792527844,0.480107057172453,0.480128459875691,0.480145561769513
cmuBase10,cmuFuTop10,96,0.8,0.661177594528772,0.661177594528772,0.661177594528772,0.661177594528772
cmuBase10,cmuFuTop10,96,0.9,0.617536302043554,0.617536302043554,0.617536302043554,0.617536302043555
cmuBase10,cmuFuTop10,96,0.95,0.579172234743805,0.579172234569302,0.579172234754945,0.57917223485366
cmuBase10,cmuFuTop10,97,0.8,0.670069443350926,0.670069443350926,0.670069443350926,0.670069443350926
cmuBase10,cmuFuTop10,97,0.9,0.719217030024334,0.719217030064639,0.719217030024325,0.719217030040381
cmuBase10,cmuFuTop10,97,0.95,0.744558656971463,0.744558718976536,0.744558656009269,0.744558692396047
cmuBase10,cmuFuTop10,98,0.8,0.40922789123671,0.409227891236711,0.40922789123671,0.409227891236711
cmuBase10,cmuFuTop10,98,0.9,0.407168466467923,0.407168467689614,0.407168466467923,0.407168466910754
cmuBase10,cmuFuTop10,98,0.95,0.363731989349245,0.363732639374374,0.363731989349247,0.363732170535062
cmuBase10,cmuFuTop10,99,0.8,0.41758947922013,0.418059559269953,0.418324196568728,0.419369666139001
cmuBase10,cmuFuTop10,99,0.9,0.607399118850734,0.608774809269459,0.608866195887263,0.611448801108752
cmuBase10,cmuFuTop10,99,0.95,0.722747809597391,0.72447807078838,0.724224798813972,0.72732895085469
cmuBase10,cmuFuTop10,100,0.8,0.667153629565359,0.667014685375634,0.667153629565359,0.667324678202436
cmuBase10,cmuFuTop10,100,0.9,0.75277881346346,0.75258487232083,0.75277881346346,0.753287419416429
cmuBase10,cmuFuTop10,100,0.95,0.794669042252914,0.794577002811269,0.794669042290528,0.795254813613327
cmuBase10,cmuWiki10,51,0.8,0.0170269388478553,0.0170194856176086,0.0170269388478553,0.0170308163797535
cmuBase10,cmuWiki10,51,0.9,0.0572916093496885,0.0572473931278324,0.0572916093496879,0.0573146207748543
cmuBase10,cmuWiki10,51,0.95,0.109547530854716,0.109478595145482,0.109547530613526,0.109584513427969
cmuBase10,cmuWiki10,52,0.8,0.0332470875600996,0.033246882174413,0.0332470869604958,0.0332471919186403
cmuBase10,cmuWiki10,52,0.9,0.139233637846568,0.139223182951774,0.139232925156307,0.139238263975336
cmuBase10,cmuWiki10,52,0.95,0.267877643944866,0.267829553625652,0.26786500755097,0.267889521514394
cmuBase10,cmuWiki10,53,0.8,0.00269220577373799,0.00269282731468895,0.00269220577373799,0.0026925128586981
cmuBase10,cmuWiki10,53,0.9,0.0331116643271418,0.0331553047649598,0.0331116643271418,0.0331263008772009
cmuBase10,cmuWiki10,53,0.95,0.123939063641816,0.124150045164905,0.123939063642223,0.12400819011097
cmuBase10,cmuWiki10,54,0.8,0.490255981920445,0.490255981905202,0.490255981920445,0.490255981928153
cmuBase10,cmuWiki10,54,0.9,0.417381084242175,0.417381020970035,0.417381084242175,0.417381116222466
cmuBase10,cmuWiki10,54,0.95,0.33880039729818,0.338797679240717,0.338800397298181,0.338801727372678
cmuBase10,cmuWiki10,55,0.8,0.147858975159363,0.147755559896217,0.147858975159363,0.147913485021459
cmuBase10,cmuWiki10,55,0.9,0.244386507864433,0.244031386876133,0.244386507864433,0.244573304560656
cmuBase10,cmuWiki10,55,0.95,0.31507133097793,0.314597322333041,0.315071331071994,0.315324499560945
cmuBase10,cmuWiki10,56,0.8,0.156419489322034,0.156420402181945,0.156419489322034,0.156430387367653
cmuBase10,cmuWiki10,56,0.9,0.337071495568895,0.337111165193235,0.337071495561996,0.337172496543449
cmuBase10,cmuWiki10,56,0.95,0.492035039000927,0.492139222756123,0.492035010044951,0.492229100161695
cmuBase10,cmuWiki10,57,0.8,1,1,1,1
cmuBase10,cmuWiki10,57,0.9,0.999999999981017,1,0.999999999990503,1
cmuBase10,cmuWiki10,57,0.95,0.999999931575518,1,0.999999964797311,1
cmuBase10,cmuWiki10,58,0.8,0.787599474359124,0.787599474359124,0.787599474359124,0.787599474359124
cmuBase10,cmuWiki10,58,0.9,0.74904538621661,0.749045385982499,0.749045386218847,0.749045386338916
cmuBase10,cmuWiki10,58,0.95,0.755002738898253,0.755002600747874,0.755002755058038,0.755002841015554
cmuBase10,cmuWiki10,59,0.8,0.260156376050181,0.260156376050149,0.260156376050131,0.260156376050147
cmuBase10,cmuWiki10,59,0.9,0.409061197897394,0.409061193786547,0.409061191346545,0.409061193448963
cmuBase10,cmuWiki10,59,0.95,0.490428735536002,0.490428193547871,0.490427793744992,0.490428140499186
cmuBase10,cmuWiki10,60,0.8,0.194531002525969,0.194530988106998,0.194531002525969,0.194531009853097
cmuBase10,cmuWiki10,60,0.9,0.322455674759476,0.322451763609602,0.322455674759475,0.322457661767255
cmuBase10,cmuWiki10,60,0.95,0.425334218939645,0.425296259639392,0.425334218670973,0.42535349717838
cmuBase10,cmuWiki10,61,0.8,0.0392181315122963,0.0389294661612328,0.0392326618707039,0.0394092832284055
cmuBase10,cmuWiki10,61,0.9,0.146408234877899,0.14624409486128,0.146546291119937,0.146786815401179
cmuBase10,cmuWiki10,61,0.95,0.301346535717343,0.301451841519276,0.301612867133532,0.301842025253015
cmuBase10,cmuWiki10,62,0.8,0.0267926845906435,0.0267944133805031,0.0267926845906435,0.0267929376296573
cmuBase10,cmuWiki10,62,0.9,0.111404491789778,0.111457831259539,0.111404491789778,0.111412299115123
cmuBase10,cmuWiki10,62,0.95,0.23211085129403,0.232287703959229,0.232110851294024,0.232136828146154
cmuBase10,cmuWiki10,63,0.8,0.000229295477580566,0.000229295477580566,0.000229295477580566,0.000229295477580566
cmuBase10,cmuWiki10,63,0.9,0.00381884812061772,0.00381884812060683,0.00381884812061772,0.00381884812062185
cmuBase10,cmuWiki10,63,0.95,0.0156141368435933,0.0156141340147862,0.0156141368436593,0.0156141379338969
cmuBase10,cmuWiki10,64,0.8,0.163524104474437,0.16355407208651,0.163534861821009,0.163543190246897
cmuBase10,cmuWiki10,64,0.9,0.243154738615434,0.243854555885848,0.243359943536246,0.24357218499955
cmuBase10,cmuWiki10,64,0.95,0.365132469311443,0.367353875684098,0.365687283501461,0.366427384807932
cmuBase10,cmuWiki10,65,0.8,1.63276532463642e-06,1.63273729154008e-06,1.63276532463642e-06,1.63277934596262e-06
cmuBase10,cmuWiki10,65,0.9,0.000361164705873089,0.000361089546314032,0.000361164705873089,0.000361198608363121
cmuBase10,cmuWiki10,65,0.95,0.00604236171003399,0.00603885133781242,0.00604236171003454,0.0060438502856748
cmuBase10,cmuWiki10,66,0.8,0.397706115639077,0.397706115632632,0.397706115639353,0.397706115643664
cmuBase10,cmuWiki10,66,0.9,0.485012885226194,0.485012890464494,0.485012906963763,0.485012961769139
cmuBase10,cmuWiki10,66,0.95,0.568907755549161,0.568912199841367,0.568910403730239,0.568914652196274
cmuBase10,cmuWiki10,67,0.8,0.000188777371203096,0.000193257167037566,0.000188777371203096,0.000189057472635001
cmuBase10,cmuWiki10,67,0.9,0.0103482444145269,0.010478858539433,0.0103482444145269,0.0103561061039177
cmuBase10,cmuWiki10,67,0.95,0.0800039481030935,0.0804696428147234,0.0800039480274567,0.0800407018178197
cmuBase10,cmuWiki10,68,0.8,7.00750081940116e-07,7.00747263979659e-07,7.00750081936279e-07,7.00751506802412e-07
cmuBase10,cmuWiki10,68,0.9,0.000194456473570324,0.000194444220986401,0.0001944564101312,0.000194462605344519
cmuBase10,cmuWiki10,68,0.95,0.00456198858889354,0.00456157073205552,0.00456189883603884,0.00456210990078322
cmuBase10,cmuWiki10,69,0.8,0.0195625850053712,0.0195592958627599,0.0195625570201223,0.0195637911135672
cmuBase10,cmuWiki10,69,0.9,0.0420500612754379,0.0419645495565002,0.0420450085547872,0.0420784064336139
cmuBase10,cmuWiki10,69,0.95,0.0797593301526149,0.0794854976118643,0.0797216159234235,0.0798320018739713
cmuBase10,cmuWiki10,70,0.8,0.999999880736644,1,0.999999853717472,1
cmuBase10,cmuWiki10,70,0.9,0.999982961110956,1,0.999977732567809,1
cmuBase10,cmuWiki10,70,0.95,0.999873472292297,1,0.999829458821466,1
cmuBase10,cmuWiki10,71,0.8,0.333056435065013,0.332401638127196,0.333056435065018,0.333412101297692
cmuBase10,cmuWiki10,71,0.9,0.422081445313895,0.420978117340668,0.422081447417263,0.422667297985915
cmuBase10,cmuWiki10,71,0.95,0.443117073791627,0.44197063199907,0.443117630582843,0.443710954955396
cmuBase10,cmuWiki10,72,0.8,0.000441798471515598,0.000445141224632785,0.000443662663574757,0.000443857193793122
cmuBase10,cmuWiki10,72,0.9,0.0124677199664684,0.0125490746841062,0.012513165781737,0.0125208795654993
cmuBase10,cmuWiki10,72,0.95,0.0747956565562968,0.0750569089256439,0.074930969731075,0.0749669363499865
cmuBase10,cmuWiki10,73,0.8,0.798108684825242,0.798108684595132,0.798108684825242,0.798108684941743
cmuBase10,cmuWiki10,73,0.9,0.708186877174322,0.708186459544474,0.708186877174336,0.708187088577408
cmuBase10,cmuWiki10,73,0.95,0.632854675845099,0.632845273783333,0.632854677054357,0.632859440226277
cmuBase10,cmuWiki10,74,0.8,6.33096969958234e-05,6.33042146565829e-05,6.33096969958234e-05,6.33121025443358e-05
cmuBase10,cmuWiki10,74,0.9,0.00265816954249038,0.00265593941260083,0.00265816954249038,0.00265915832588841
cmuBase10,cmuWiki10,74,0.95,0.0165093766249717,0.0164832980573243,0.0165093766249718,0.0165211078309205
cmuBase10,cmuWiki10,75,0.8,0.531141792843611,0.531139785645768,0.531141792843611,0.531142844690697
cmuBase10,cmuWiki10,75,0.9,0.450341245579819,0.450319971516572,0.450341245579819,0.450356217711309
cmuBase10,cmuWiki10,75,0.95,0.398607736071429,0.398593728942861,0.398607736072621,0.398648288575204
cmuBase10,cmuWiki10,76,0.8,0.940574251816594,0.94057425110156,0.940574251816594,0.940574252196301
cmuBase10,cmuWiki10,76,0.9,0.901303615016748,0.901303076749055,0.901303615020235,0.901304008465546
cmuBase10,cmuWiki10,76,0.95,0.860083182491849,0.860078337442064,0.860083202609378,0.860090492317735
cmuBase10,cmuWiki10,77,0.8,5.03731949486996e-06,5.03745660908018e-06,5.03731949486996e-06,5.03732144319566e-06
cmuBase10,cmuWiki10,77,0.9,0.000472258301122198,0.000472725746835887,0.000472258301122198,0.000472266492080775
cmuBase10,cmuWiki10,77,0.95,0.00456042118136682,0.00457382419501201,0.0045604211813673,0.0045606977728818
cmuBase10,cmuWiki10,78,0.8,0.631120738624815,0.631118731214906,0.631120738624815,0.631121770071651
cmuBase10,cmuWiki10,78,0.9,0.63263767962321,0.632596945243346,0.63263767962321,0.632658597741235
cmuBase10,cmuWiki10,78,0.95,0.648220780374143,0.648097307936835,0.648220780374147,0.648284106094116
cmuBase10,cmuWiki10,79,0.8,0.000484723199291739,0.000484723199259907,0.000484723199291739,0.000484723199307567
cmuBase10,cmuWiki10,79,0.9,0.00519837208470921,0.00519836862281313,0.00519837208470921,0.00519837373221382
cmuBase10,cmuWiki10,79,0.95,0.017970126341654,0.0179692064082624,0.0179701263416537,0.0179705471541358
cmuBase10,cmuWiki10,80,0.8,0.612193066947955,0.612192962639722,0.612193066937186,0.61219312003975
cmuBase10,cmuWiki10,80,0.9,0.452994877650321,0.452985256093174,0.452994782847993,0.452999595832093
cmuBase10,cmuWiki10,80,0.95,0.376056265002132,0.375977379602307,0.376052050755372,0.376094336354837
cmuBase10,cmuWiki10,81,0.8,0.343416380856481,0.343353172394287,0.3433215681618,0.343353385925384
cmuBase10,cmuWiki10,81,0.9,0.428205995731353,0.427942512716009,0.427810766435516,0.427943397627421
cmuBase10,cmuWiki10,81,0.95,0.519010300847605,0.518657279265385,0.518480629494169,0.518658322036262
cmuBase10,cmuWiki10,82,0.8,8.26484491972133e-13,8.26452369817439e-13,8.26484491972133e-13,8.26500669429177e-13
cmuBase10,cmuWiki10,82,0.9,1.98367134506785e-07,1.98343073431452e-07,1.98367134506792e-07,1.98379236329184e-07
cmuBase10,cmuWiki10,82,0.95,6.35335558425798e-05,6.35218164763185e-05,6.35335566645864e-05,6.35393855037347e-05
cmuBase10,cmuWiki10,83,0.8,9.95892449944439e-08,9.72167932806003e-08,9.95892449944439e-08,1.00913333546036e-07
cmuBase10,cmuWiki10,83,0.9,5.37893875983066e-05,5.19905626742044e-05,5.37893879318973e-05,5.45190038119295e-05
cmuBase10,cmuWiki10,83,0.95,0.000892297331564437,0.000854862726551355,0.000892304581246946,0.000906233459205965
cmuBase10,cmuWiki10,84,0.8,0.142348815658908,0.142314371370853,0.142348815658908,0.14236571699433
cmuBase10,cmuWiki10,84,0.9,0.203769391201129,0.203449313687363,0.203769391201133,0.203925523833809
cmuBase10,cmuWiki10,84,0.95,0.266502161317317,0.265833703788736,0.266502161969197,0.26684655265043
cmuBase10,cmuWiki10,85,0.8,0.431530599364342,0.43151960304836,0.431530635045534,0.43153637358158
cmuBase10,cmuWiki10,85,0.9,0.371148627828006,0.371073212973017,0.371154354587773,0.371199333443289
cmuBase10,cmuWiki10,85,0.95,0.410443538904875,0.410353502223285,0.410484251838104,0.410573255608322
cmuBase10,cmuWiki10,86,0.8,0.532030181571624,0.53203018135753,0.532030181571624,0.532030181680051
cmuBase10,cmuWiki10,86,0.9,0.414493220344745,0.41449290868441,0.414493220344745,0.414493376942024
